section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [G],acceleration y [G],acceleration z [G],roll,pitch
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306810965047541,7.134147,1.95122,-0.182927,-0.045532,-0.259155,-1.011475,9.401960331500959,-75.3586519697418
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306810969984541,6.95122,1.52439,-0.853659,-0.041687,-0.266052,-1.002319,9.223210668324015,-74.94217885096947
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306810974921541,6.402439,1.158537,-1.402439,-0.040771,-0.268311,-1.000549,9.447478563827502,-75.26029242380804
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306810979858541,6.158537,0.731707,-1.646341,-0.039917,-0.273438,-0.993958,9.301346747935753,-74.83730963160517
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306810984795541,5.792683,0.487805,-2.073171,-0.038818,-0.278259,-0.985779,9.207895428587108,-74.4031448898327
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306810989732541,5.365854,0.304878,-2.560976,-0.040588,-0.283142,-0.98053,9.258717277941798,-73.96753135335265
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306810994669541,5.365854,0.0,-2.743902,-0.039124,-0.284058,-0.973267,9.1716503516692,-73.53520475602656
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306810999606541,5.426829,-0.060976,-3.231707,-0.032166,-0.281616,-0.968628,8.829097681171561,-73.7564888991524
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811004543541,5.365854,-0.121951,-3.292683,-0.029968,-0.278931,-0.964966,8.531086450568068,-74.02600414220342
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811009480541,5.365854,-0.182927,-3.170732,-0.029236,-0.280701,-0.959839,8.693549532264257,-73.62035515264827
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811014417541,5.670732,0.243902,-2.865854,-0.02533,-0.275452,-0.962036,8.47355837077302,-73.9467500865878
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811019354541,5.792683,0.487805,-2.439024,-0.02478,-0.274475,-0.957458,8.198817553820987,-74.23615581499897
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811024291541,6.036585,0.853659,-2.256098,-0.024658,-0.270935,-0.950745,8.550786158956726,-73.98409079633294
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811029228541,6.097561,1.280488,-2.012195,-0.022034,-0.265564,-0.945251,8.277544231959723,-74.27633063441658
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811034165541,6.158537,1.585366,-1.768293,-0.017883,-0.258606,-0.944214,8.06243835566994,-74.60723821807994
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811039102541,6.280488,2.073171,-1.463415,-0.018188,-0.25354,-0.941528,8.058659802560953,-74.98963228238384
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811044039541,6.219512,2.378049,-1.463415,-0.017761,-0.250427,-0.936707,7.957548776828617,-75.36330081960367
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811048976541,6.341464,2.865854,-1.402439,-0.014771,-0.246582,-0.934204,7.741199112463363,-74.9651151461932
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811053913541,6.219512,3.170732,-1.280488,-0.017334,-0.241943,-0.931274,7.944247989061523,-75.29064646556873
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811058850541,5.97561,3.536585,-1.341463,-0.015869,-0.238403,-0.925781,7.936131551917271,-75.67559339029407
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811063787541,5.853659,3.902439,-1.219512,-0.017761,-0.237244,-0.918152,8.185080645627067,-75.32509388683062
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811068724541,5.792683,4.207317,-1.097561,-0.020142,-0.235596,-0.907898,8.30218227034183,-75.68921771228787
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811073661541,5.670732,4.512195,-1.036585,-0.017151,-0.239197,-0.900635,8.111205870289524,-75.27928511509373
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811078598541,5.609756,4.573171,-0.792683,-0.021301,-0.241272,-0.894836,8.290909696432749,-74.88786763772208
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811083535541,5.609756,4.695122,-0.487805,-0.021667,-0.242188,-0.886353,8.405510368880954,-74.46907719594856
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811088472541,5.792683,4.512195,-0.243902,-0.02594,-0.24292,-0.877502,8.797899619124024,-74.54523984326724
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811093409541,5.97561,4.390244,-0.060976,-0.029541,-0.247681,-0.869324,8.84411581214718,-74.10859365095132
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811098346541,6.036585,4.207317,0.0,-0.025696,-0.253235,-0.862915,8.654374109043374,-73.69947506313054
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811103283541,5.853659,3.963415,-0.243902,-0.026184,-0.266541,-0.859131,8.640988636698438,-73.26025016304254
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811108220541,5.853659,3.536585,-0.426829,-0.031067,-0.273987,-0.84906,8.744565360654605,-72.83995027723361
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811113157541,5.97561,3.231707,-0.731707,-0.031921,-0.278503,-0.839722,8.835136882409927,-72.41605310979327
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811118094541,6.158537,2.987805,-0.97561,-0.033936,-0.275208,-0.834595,9.021878564766297,-72.02768634784024
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811123031541,6.463415,2.743902,-0.97561,-0.032776,-0.263123,-0.831726,9.129901813556273,-72.38904699215178
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811127968541,6.829268,2.378049,-0.670732,-0.028503,-0.252747,-0.828796,8.97264272477139,-72.74006266728225
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811132905541,7.073171,2.560976,0.0,-0.023804,-0.256226,-0.825134,8.533411506668699,-72.71502509856623
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811137842541,7.317073,2.682927,0.670732,-0.02594,-0.270447,-0.817749,8.597594764864596,-72.27767104157095
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811142779541,7.560976,2.560976,0.548781,-0.028259,-0.290283,-0.814209,8.644632518824835,-71.83896720050424
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811147716541,7.5,2.195122,0.0,-0.028381,-0.295166,-0.806519,8.685829870289894,-71.40055628411352
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811152653541,7.560976,1.707317,-1.036585,-0.027161,-0.289062,-0.79425,8.720799507101333,-70.96061329282693
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811157590541,7.987805,1.219512,-2.195122,-0.026123,-0.275818,-0.785522,8.809431559280057,-70.52601867313501
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811162527541,8.292683,0.914634,-2.987805,-0.02832,-0.25531,-0.78418,8.844848317982809,-70.89117116093425
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811167464541,8.170732,0.609756,-3.414634,-0.031128,-0.236572,-0.788208,8.891365578137396,-71.25831719041079
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811172401541,8.109756,0.365854,-2.926829,-0.026184,-0.225647,-0.79126,8.875333174472331,-71.62994931576736
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811177338541,7.804878,0.426829,-2.195122,-0.023376,-0.22052,-0.797852,8.8339348112317,-72.00248728858685
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811182275541,7.073171,0.487805,-1.158537,-0.023621,-0.221191,-0.801453,8.79703365769825,-72.37908034759795
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811187212541,6.341464,0.548781,-0.426829,-0.022583,-0.221252,-0.798401,8.74865325109846,-72.75810359779055
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811192149541,5.487805,0.609756,-0.182927,-0.020813,-0.223206,-0.800171,8.668860031758555,-73.1366244908964
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811197086541,4.512195,0.731707,-0.487805,-0.022583,-0.220093,-0.802612,8.633973807257433,-73.52623264988722
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811202023541,3.47561,0.97561,-0.670732,-0.019836,-0.222046,-0.805237,8.524982025635495,-73.90916029953331
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811206960541,2.378049,0.792683,-0.97561,-0.015808,-0.225403,-0.808655,8.246558500838944,-74.21328707729225
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811211897541,1.341463,0.914634,-1.402439,-0.012573,-0.228271,-0.809143,7.814566082323495,-74.24169016493173
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811216834541,0.243902,0.97561,-1.707317,-0.013916,-0.227173,-0.815308,8.041533072726622,-74.58664413435974
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811221771541,-0.792683,1.158537,-1.829268,-0.016418,-0.228027,-0.820923,8.238480701162047,-74.22839934862088
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811226708541,-1.646341,1.280488,-2.012195,-0.012024,-0.230835,-0.828247,7.843397186345442,-74.41155622162984
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811231645541,-2.439024,1.52439,-1.829268,-0.015686,-0.223938,-0.83313,7.976223159109168,-74.8139573354731
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811236582541,-3.231707,1.829268,-1.646341,-0.014038,-0.227539,-0.83667,7.597277508814926,-74.61773231871365
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811241519541,-3.841464,2.073171,-1.463415,-0.013428,-0.233093,-0.838623,7.960441831240161,-74.43921543196842
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811246456541,-4.329268,2.195122,-1.280488,-0.013794,-0.236694,-0.841614,7.799401444758075,-74.07269203903613
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811251393541,-4.634146,2.378049,-1.219512,-0.018066,-0.240723,-0.845642,8.211886701695136,-74.13791706343704
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811256330541,-4.878049,2.317073,-1.280488,-0.017883,-0.24646,-0.849487,8.1301841492309,-73.75466273673598
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811261267541,-5.0,2.256098,-1.219512,-0.019043,-0.254272,-0.850342,8.21609728931952,-73.37935505023444
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811266204541,-5.365854,2.134146,-1.219512,-0.021606,-0.256287,-0.853577,8.577586336335344,-73.20742505908848
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811271141541,-5.243903,1.890244,-1.463415,-0.018372,-0.256958,-0.856018,8.149523683012006,-73.32074140975806
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811276078541,-5.182927,1.52439,-1.585366,-0.019836,-0.262512,-0.85553,8.264567684633903,-72.95397313712286
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811281015541,-5.121951,1.158537,-1.52439,-0.021118,-0.261902,-0.860291,8.49778150267187,-73.31938227214292
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811285952541,-4.939024,0.731707,-1.52439,-0.023132,-0.262085,-0.864502,8.424092445379472,-72.93725472207953
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811290889541,-4.756098,0.487805,-1.402439,-0.020508,-0.26355,-0.86792,8.170431015995774,-73.29226623291976
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811295826541,-4.634146,0.060976,-1.463415,-0.0224,-0.261963,-0.866577,8.553746008049131,-73.1398563276691
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811300763541,-4.634146,-0.426829,-1.463415,-0.027344,-0.266235,-0.869751,8.856765466336554,-72.87500634606636
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811305700541,-4.695122,-0.914634,-1.463415,-0.028809,-0.267456,-0.875305,8.705510993322804,-73.27942764892
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811310637541,-4.695122,-1.463415,-1.707317,-0.025269,-0.273132,-0.874939,8.627344371065021,-72.8991462183559
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811315574541,-4.756098,-2.012195,-1.585366,-0.024719,-0.278198,-0.875305,8.56912347859651,-72.51694440870699
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811320511541,-4.878049,-2.621951,-1.280488,-0.027283,-0.285522,-0.87616,8.668849441916223,-72.14150650824027
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811325448541,-5.060976,-3.292683,-1.036585,-0.030396,-0.287109,-0.875977,8.933296877113264,-71.83711031158134
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811330385541,-5.426829,-4.085366,-0.853659,-0.032776,-0.287415,-0.877075,9.371032198481231,-71.94331336492021
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811335322541,-5.609756,-4.756098,-0.792683,-0.033386,-0.291321,-0.877625,9.09691309185979,-71.67224281208419
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811340259541,-5.914634,-5.426829,-0.670732,-0.036682,-0.290344,-0.884216,9.428605138044873,-71.98767541165998
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811345196541,-6.341464,-5.97561,-0.365854,-0.033997,-0.294739,-0.889954,9.141016593265334,-71.73932871903085
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811350133541,-6.707317,-6.52439,0.243902,-0.030029,-0.294128,-0.896851,8.768581354662189,-71.90299191646773
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811355070541,-7.195122,-6.95122,0.97561,-0.034424,-0.294434,-0.898682,9.225202086626211,-71.88050116521401
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811360007541,-7.621952,-7.195122,1.768293,-0.036743,-0.299988,-0.90094,9.248934678115518,-71.50966084182966
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811364944541,-8.170732,-7.195122,2.256098,-0.032349,-0.305847,-0.904907,8.921981844379246,-71.33302894880035
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811369881541,-9.085366,-7.256098,2.743902,-0.036316,-0.309021,-0.903198,9.275847324321461,-71.10633671490908
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811374818541,-9.817074,-7.256098,3.170732,-0.033264,-0.314209,-0.905945,8.987783860719532,-70.88968178087444
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811379755541,-10.54878,-7.256098,3.353659,-0.032715,-0.322754,-0.902588,9.003439350234714,-70.53645190489999
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811384692541,-11.219512,-7.378049,3.353659,-0.035889,-0.334045,-0.897278,9.103318923838401,-70.19229743447247
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811389629541,-11.829268,-7.378049,3.292683,-0.039673,-0.33844,-0.89386,9.2572519325891,-69.86315093931194
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811394566541,-12.5,-7.378049,3.109756,-0.038818,-0.337952,-0.889587,9.344240054464763,-69.52438789052155
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811399503541,-13.170732,-7.621952,2.743902,-0.040161,-0.33728,-0.887085,9.475125671665836,-69.19610667018571
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811404440541,-14.02439,-7.621952,2.621951,-0.040527,-0.335571,-0.884277,9.232764211206216,-69.56399632840828
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811409377541,-14.695123,-7.743903,2.378049,-0.041443,-0.32373,-0.882385,9.56983373493793,-69.93045885234167
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811414314541,-15.426829,-7.926829,2.378049,-0.038208,-0.315002,-0.883362,9.418500932082964,-70.36612298368809
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811419251541,-16.219513,-7.926829,2.621951,-0.041321,-0.307922,-0.888428,9.535319245447937,-70.84684470479704
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811424188541,-17.5,-7.987805,2.804878,-0.041687,-0.299744,-0.89093,9.579966269346073,-71.34050426093523
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811429125541,-19.024391,-8.109756,2.865854,-0.04541,-0.296936,-0.894165,9.841360964132946,-71.78736240416433
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811434062541,-20.487804,-8.231708,2.621951,-0.043518,-0.299805,-0.898682,9.604587501859498,-71.57600687878843
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811438999541,-22.317074,-8.353659,2.560976,-0.042969,-0.304749,-0.90271,9.608270217862355,-71.27941305480974
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811443936541,-24.512196,-8.597561,2.195122,-0.047852,-0.315674,-0.911194,9.862823168869909,-71.04905165657371
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811448873541,-26.890245,-8.780488,1.585366,-0.04718,-0.329834,-0.914429,9.867942690555253,-70.77691630213101
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811453810541,-29.268293,-9.02439,0.97561,-0.049561,-0.330627,-0.922363,9.93419057967958,-70.51586938997875
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811458747541,-31.585367,-9.390244,0.426829,-0.053162,-0.320068,-0.929871,10.1059890783458,-71.06103264603331
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811463684541,-33.841465,-9.573171,-0.182927,-0.056152,-0.306396,-0.932617,10.239917697749348,-71.62770934134954
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811468621541,-35.853661,-9.878049,-0.182927,-0.053467,-0.295715,-0.940247,10.226204530499956,-72.20850468684048
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811473558541,-37.987804,-9.878049,0.060976,-0.054382,-0.297363,-0.952454,10.178945584037393,-72.793636392803
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811478495541,-40.243904,-10.0,0.548781,-0.05835,-0.319824,-0.955627,10.269355958168688,-72.58598491567753
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811483432541,-42.2561,-10.0,0.182927,-0.055298,-0.345642,-0.954468,10.292613662749119,-72.38857594522514
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811488369541,-44.024391,-10.304878,-0.487805,-0.053833,-0.362244,-0.957153,10.304589599167457,-72.20201121001205
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811493306541,-45.243904,-10.609756,-1.219512,-0.053284,-0.358154,-0.950745,10.310341095618384,-72.0214989375431
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811498243541,-46.219513,-10.792684,-2.012195,-0.059204,-0.348816,-0.946716,10.36703082438521,-71.84356337582958
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811503180541,-47.073174,-10.914635,-2.560976,-0.06543,-0.341248,-0.954651,10.499931188763497,-71.67799248595423
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811508117541,-47.804878,-10.97561,-2.804878,-0.060486,-0.328308,-0.967285,10.443241626096352,-71.51472928718266
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811513054541,-48.536587,-10.853659,-2.378049,-0.055603,-0.315979,-0.973083,10.26136085006246,-72.09403266597141
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811517991541,-49.451221,-10.426829,-1.52439,-0.056274,-0.310303,-0.980164,10.163053993868203,-72.71967473990006
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811522928541,-50.243904,-9.695122,-0.365854,-0.059326,-0.30426,-0.985046,10.524515318006962,-73.2470201216596
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811527865541,-50.670734,-8.963415,0.670732,-0.056702,-0.294739,-0.988098,10.17292433228991,-73.64699815672762
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811532802541,-51.402439,-8.292683,1.707317,-0.058105,-0.279602,-0.993652,10.246192737730183,-74.31259603992129
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811537739541,-52.195122,-7.5,2.439024,-0.06012,-0.267273,-0.998779,10.332736167180173,-74.9824746316666
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811542676541,-53.170734,-6.646342,3.353659,-0.05542,-0.259827,-0.999573,10.158850802536392,-75.60391799304927
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811547613541,-54.024391,-5.731708,4.146341,-0.055298,-0.250244,-1.004761,10.091164623046836,-76.27416125169927
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811552550541,-55.121952,-4.939024,4.756098,-0.05481,-0.243286,-1.010437,9.970814434235223,-76.93539583245277
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811557487541,-56.280491,-4.207317,5.121951,-0.056885,-0.237732,-1.015625,10.337617278131177,-76.96654302574382
e38715cc-2c2b-4979-a033-addd67dd09f3,de913cc7-7eb0-4e8e-a696-322d373fe4f3,1629306811562424541,-57.5,-3.231707,5.487805,-0.05603,-0.232971,-1.023438,10.020959157183881,-77.50256764524536
